Word,Log_Freq_HAL,I_Mean_RT
gob,6.033,676.778
gobble,5.442,758.621
gobbled,5.226,741.5
gobbledygook,4.595,784.375
gobbler,4.595,776.148
gobblers,3.296,847.16
gobbles,4.654,765.192
goblet,4.635,778.931
goblin,10.136,792.643
gobs,6.492,829.667
god,11.775,637.667
godchild,3.135,877.8
goddaughter,2.197,977.933
goddess,8.61,696.03
godfather,6.78,693.219
godfearing,1.609,948.6
godforsaken,4.605,1017.667
godhead,6.809,735.75
godless,5.989,827.194
godlike,5.613,814.1
godliness,4.844,891.516
godly,5.996,706.407
godmother,5.328,708.059
godparent,2.398,782.0
gods,9.353,612.815
God's,9.62,650.5
godsend,5.468,866.143
godson,3.871,766.5
godspeed,4.277,731.964
goes,11.403,650.5
Goethe,6.372,847.667
Goethe's,3.97,901.929
goggle,4.605,748.258
goggles,7.161,832.033
gogo,5.572,884.842
going,12.631,588.774
goings,5.811,715.767
gold,10.879,563.303
golden,9.772,618.3
goldfinch,3.829,764.059
goldfish,7.009,680.909
goldmine,6.016,824.129
goldsmith,6.358,760.156
golf,9.254,531.882
golfer,6.372,647.121
golfers,6.254,685.2
golfing,6.035,678.576
golf's,3.526,641.812
Goliath,6.659,756.593
golly,6.48,843.5
gonad,3.045,898.65
gondola,5.673,861.5
gondolier,1.099,926.333
gone,10.855,604.324
goner,4.19,792.188
gong,6.918,750.737
gonna,10.003,710.682
goo,7.225,938.905
goober,5.595,931.381
good,13.352,632.613
goodby,4.174,829.643
goodbye,8.167,590.818
goodie,5.808,899.286
goodies,8.111,754.03
goodness,8.29,768.8
goodnight,6.572,731.059
goods,9.414,623.406
goodwill,6.911,740.312
goody,6.555,808.68
gooey,6.043,861.714
goof,6.574,692.455
goofed,6.265,815.296
goofy,7.692,617.133
googly,3.989,806.81
goon,6.45,813.524
goose,7.49,718.647
gooseberry,3.497,864.84
goosestep,2.079,1002.8
gopher,10.677,653.917
Gordon,9.478,619.655
Gordon's,5.525,744.323
gore,8.553,722.548
Gore's,5.609,802.815
gorge,6.724,737.857
gorgeous,8.129,647.281
gorgeously,3.85,902.188
gorges,4.977,751.038
gorging,3.829,768.926
Gorgon,4.304,875.556
gorgonzola,3.689,1060.067
gorilla,7.205,639.086
gory,6.613,713.731
gosh,8.054,767.833
gosling,4.905,927.571
gospel,8.38,697.879
gospels,7.048,711.667
gossamer,4.804,851.091
gossip,7.506,599.824
gossiped,3.401,819.885
gossiping,4.466,760.107
got,12.615,637.906
Goth,7.624,765.0
Gotham,6.378,728.655
Gothic,7.924,684.516
gothicism,2.833,927.3
gotta,9.405,706.24
gotten,10.26,731.034
Gouda,4.575,933.625
gouge,5.717,845.36
gouged,5.088,881.222
gouging,5.476,911.222
goulash,3.434,907.19
gourd,5.22,741.722
gourmet,7.19,751.912
gourmets,3.555,823.031
gourmet's,0.693,838.788
gout,5.645,740.833
govern,7.612,761.9
governance,6.449,805.419
governed,7.445,753.0
governess,4.754,818.759
governing,7.953,769.909
government,12.057,727.706
governmental,8.28,833.071
governmentally,4.234,977.269
governments,9.431,793.688
government's,8.652,826.3
governor,8.722,819.371
governors,7.418,783.812
governor's,6.611,769.097
governs,6.131,755.471
gown,7.171,750.794
gowned,1.946,868.824
gowns,6.354,789.464
grab,9.233,601.406
grabbed,8.831,629.333
grabbing,7.757,720.606
grabs,7.836,599.871
grace,9.377,594.677
graced,5.802,767.152
graceful,6.801,623.062
gracefully,6.897,696.367
graceless,3.689,754.515
graces,6.236,658.719
gracias,7.616,932.4
Gracie,6.93,864.5
Gracie's,3.714,822.939
gracious,7.044,721.088
graciously,6.695,727.571
grad,8.762,753.345
gradation,4.934,749.45
gradations,4.605,923.933
grade,9.605,570.485
graded,7.04,652.433
grader,6.229,819.31
grades,8.34,605.182
gradient,6.953,787.29
gradients,5.468,922.364
grading,7.534,732.935
grads,7.3,777.643
gradual,7.442,795.433
gradualist,2.485,860.931
gradually,8.62,667.559
graduate,9.833,589.562
graduated,8.197,650.176
graduates,8.304,639.121
graduating,7.238,772.406
graduation,7.873,705.676
graffiti,7.536,764.357
graft,6.254,909.235
Graham,9.156,821.656
grail,7.376,887.696
grain,8.791,622.909
graining,1.609,796.25
grains,7.662,627.743
gram,7.401,657.594
grammar,8.707,681.515
grammarian,4.111,1049.214
grammarians,4.736,1233.615
grammatic,3.332,861.828
grammatical,7.197,752.903
grammatically,5.832,882.212
gramophone,5.069,947.333
grams,7.861,713.781
granary,4.127,713.222
grand,10.005,645.152
grandad,4.682,1008.263
grandaunt,1.386,1118.667
grandchild,5.733,772.903
grandchildren,6.732,849.036
granddaughter,5.878,823.867
grander,4.984,868.857
grandeur,6.764,906.955
grandfather,8.247,710.971
grandfathers,5.375,767.848
grandiloquent,1.946,1210.2
grandiose,5.93,783.684
grandly,4.277,762.577
grandma,7.155,721.226
grandma's,5.67,694.676
grandmother,8.008,731.364
grandmothers,5.714,781.061
grandmother's,6.098,803.0
grandnephew,2.303,1036.148
grandniece,2.079,1185.294
grandpa,6.751,664.5
grandparent,5.252,715.438
grandparents,7.502,724.97
grands,5.442,665.276
grandson,6.578,697.576
grandsons,4.5,742.161
grandstand,5.347,822.172
granduncle,2.197,1028.667
grange,5.749,972.385
granite,8.198,752.839
granite's,0.0,979.966
granny,6.37,759.636
granny's,3.85,711.094
grant,10.013,608.657
granted,9.81,628.914
granting,7.449,733.581
grants,8.534,680.781
Grant's,6.561,706.633
granular,6.038,814.389
granulate,0.0,886.625
granule,4.369,838.5
granules,5.333,840.824
grape,7.401,592.576
grapefruit,5.846,721.706
grapes,7.155,590.735
grapevine,6.847,747.444
grapevines,3.761,736.029
graph,8.422,674.364
graphed,4.804,843.552
graphic,9.471,664.471
graphical,9.107,727.625
graphically,7.006,747.0
graphite,6.996,738.964
graphs,7.905,655.324
grapple,6.62,773.35
grappled,4.443,806.115
grappling,6.564,713.296
grasp,8.66,781.848
grasped,7.009,768.515
grasping,7.039,663.531
grass,8.903,563.235
grassed,2.708,721.621
grasses,6.068,679.909
grassfire,1.792,929.0
grasshopper,5.991,771.152
grasshoppers,4.787,708.212
grassland,4.644,700.065
grasslands,4.745,660.882
grassroots,7.267,800.133
grassy,6.34,763.0
grate,6.599,689.688
grated,6.893,760.562
grateful,9.238,574.303
gratefully,7.535,767.179
grater,4.86,853.312
gratification,6.688,777.382
gratified,5.73,828.312
gratify,4.007,725.097
gratifying,5.964,742.455
gratifyingly,1.609,1026.0
grating,5.808,747.621
gratingly,1.386,901.842
gratings,3.526,897.143
gratis,6.501,920.133
gratitude,7.274,680.515
gratuitous,7.241,895.654
gratuity,4.868,835.885
grave,8.926,632.471
gravel,7.783,651.455
gravely,5.886,726.867
graven,4.682,768.476
graver,3.332,756.909
graves,7.896,639.212
gravest,4.942,806.696
gravestone,4.554,709.636
graveyard,8.241,746.697
graveyards,5.024,720.419
gravitation,6.471,868.097
gravitational,7.908,986.852
gravity,9.244,639.676
gravy,6.82,720.353
gray,9.447,567.676
graybeard,1.792,890.185
graybeards,0.0,1012.28
grayed,5.1,833.609
grayer,4.511,898.375
graying,4.454,822.593
graze,5.572,672.103
grazed,5.165,738.345
grazing,7.024,699.758
grease,7.995,625.242
greased,6.609,659.97
greasepaint,2.833,1136.75
greaseproof,2.639,1101.292
greaser,3.178,776.065
greases,3.989,820.273
greasy,6.937,585.394
great,12.469,598.469
greater,10.485,619.031
greatest,9.938,628.118
greatly,10.484,676.882
greatness,7.245,829.531
Grecian,4.382,813.375
Greece,9.217,619.25
Greece's,6.551,752.724
greed,8.368,679.939
greedily,5.182,740.625
greedy,8.006,784.742
Greek,9.898,627.636
Greeks,8.44,623.294
green,11.416,623.471
greenback,4.554,732.515
greenery,4.654,806.345
greenest,3.664,827.238
greengrocer,2.197,1044.2
greenhorn,3.829,850.607
greenhouse,7.412,615.088
greenhouses,4.89,748.75
greening,4.745,807.08
greenish,5.537,701.839
Greenland,6.873,708.471
greenleaf,5.468,747.821
greenly,3.178,854.889
greenness,3.219,863.789
greenroom,2.398,747.839
greens,7.634,625.371
green's,5.649,674.312
Greenwich,6.928,798.909
greet,6.825,700.792
greeted,7.13,654.419
greeting,7.567,585.656
greetings,8.996,619.485
greets,6.073,738.483
Greg,10.115,622.424
gregarious,4.913,861.526
Gregorian,6.39,947.429
Gregory,8.858,789.97
Gregory's,4.533,662.424
Greg's,6.271,635.324
gremlin,6.176,807.269
Grenada,6.165,835.0
grenade,7.984,877.667
grenades,7.206,809.083
grenadier,5.187,1126.909
grenadine,3.611,877.389
Gretchen,6.392,859.844
grew,9.275,663.067
grey,9.448,742.968
greybeard,3.178,968.077
greyhound,7.398,761.057
greying,4.304,695.741
grey's,4.771,860.75
grid,8.59,656.839
griddle,4.754,731.478
gridiron,5.924,963.308
grief,8.27,611.147
grievance,5.908,662.909
grievances,6.715,765.862
grieve,6.347,694.273
grieving,6.019,774.562
grievous,5.537,805.37
griffin,7.932,809.68
griffin's,3.761,1047.905
griffon,5.541,985.75
grill,7.31,600.121
grille,5.892,868.846
grilled,5.911,626.97
grillework,0.0,936.429
grim,7.521,671.576
grimace,6.718,731.25
grimaced,5.236,775.654
grime,5.727,833.36
grimed,1.386,848.773
grimly,5.056,769.133
Grimm,6.267,822.125
grimmer,3.296,852.263
Grimm's,4.111,715.615
grimness,3.045,814.708
grimy,4.92,721.25
grin,9.083,656.303
grind,8.026,601.645
grinder,6.676,676.833
grinders,4.804,837.852
grinding,7.577,666.455
grindings,1.386,807.375
grinds,6.227,715.143
grindstone,3.555,816.065
gringo,5.187,769.0
grinned,7.651,825.0
grinning,7.063,717.438
grins,6.786,674.367
grip,8.975,662.333
gripe,7.265,661.172
gripes,6.347,677.233
gripped,6.649,704.286
gripping,6.731,775.969
grips,7.577,649.969
grisly,5.537,882.556
grist,5.58,770.6
gristle,5.293,832.833
gristly,2.303,898.222
gristmill,1.609,791.286
grit,6.982,740.448
grits,5.429,717.308
gritty,6.786,781.677
grizzled,5.318,681.7
grizzly,7.801,709.294
groan,6.922,632.667
groaned,6.987,852.786
groaning,6.328,768.0
groat,4.533,673.667
grocer,5.298,768.161
groceries,6.692,735.765
grocers,4.718,760.741
grocer's,3.219,849.062
grocery,8.11,666.314
groggy,5.182,736.679
groin,7.168,773.75
groom,7.434,718.839
groomed,6.691,647.324
grooming,7.258,716.419
grooms,5.328,653.719
groomsmen,5.165,928.643
groove,7.716,601.677
grooved,4.905,686.906
grooves,6.659,705.806
groovy,6.819,643.03
grope,5.136,752.846
groped,4.844,761.417
groping,5.7,802.259
gross,9.026,563.727
grossly,7.405,778.645
grotesque,6.534,812.517
grotesquely,4.868,916.792
grotesques,2.485,784.222
grotto,5.056,678.533
grottoes,2.079,1073.2
grouch,5.485,845.407
grouchy,5.389,645.562
ground,10.795,547.156
grounded,7.552,692.818
grounder,3.258,741.452
groundhog,5.943,778.312
grounding,6.99,686.594
groundless,5.775,684.118
grounds,9.091,628.545
groundsman,1.792,873.033
groundwork,6.014,761.871
group,12.558,592.312
grouped,7.318,728.562
groupie,6.975,790.214
grouping,7.028,693.31
groupings,6.378,850.182
groups,11.592,582.629
group's,7.975,607.727
grouse,5.242,772.857
grove,8.269,695.517
grovel,6.314,771.308
grovelike,0.0,918.429
groveling,5.226,873.964
groves,6.512,809.094
grow,10.119,586.794
grower,5.323,875.185
growers,6.468,709.875
growing,10.394,632.182
growl,6.423,603.355
growled,6.223,739.71
growling,6.125,711.529
grown,9.274,655.581
grownups,5.252,731.059
grows,8.631,577.5
growth,10.508,572.062
growths,5.82,686.719
grub,5.215,706.828
grubby,5.958,835.458
grubs,5.017,803.808
grudge,6.597,654.188
grudges,4.997,772.138
grudgingly,5.771,974.208
gruel,4.585,687.966
gruesome,6.528,742.394
gruff,5.328,784.053
grumble,6.14,814.2
grumbled,5.198,672.419
grumbling,5.62,787.355
grumpy,6.33,689.485
grunt,7.01,808.129
grunted,6.347,857.829
grunting,5.994,695.76
Guam,6.669,771.75
guano,4.5,664.4
guarantee,9.736,734.706
guaranteed,9.404,722.938
guarantees,8.347,735.107
guaranty,6.019,990.3
guard,9.685,606.276
guarded,6.838,741.088
guardedness,1.099,927.905
guardhouse,2.996,786.667
guardian,9.183,671.394
guardians,8.165,703.969
guardianship,6.317,945.531
guarding,6.836,708.281
guardrail,3.761,964.75
guardroom,1.099,971.0
guards,8.609,638.441
guard's,5.088,663.545
guardsman,3.912,810.839
Guatemala,7.681,811.444
Guatemalan,6.504,1145.474
guava,5.043,799.737
gubernatorial,5.328,1046.667
guerilla,6.629,783.296
guerrilla,7.045,767.148
guerrillas,6.96,824.452
guess,11.496,597.625
guessed,8.119,686.333
guesses,7.46,787.219
guessing,8.29,617.294
guesstimate,4.984,1051.667
guesswork,5.727,764.903
guest,9.604,630.257
guesthouse,3.738,799.531
guestroom,2.079,789.138
guests,8.751,627.781
guffaw,4.771,916.364
guffaws,4.263,939.714
Guggenheim,4.868,1036.25
guidance,8.563,722.212
guide,10.882,601.324
guidebook,6.366,783.848
guided,8.169,633.75
guidelines,9.669,729.625
guideposts,3.296,862.179
guides,8.942,646.625
guide's,4.718,609.971
guiding,7.449,783.259
guild,8.202,789.556
guilder,5.011,824.579
guildhall,3.466,1024.143
guile,6.04,778.85
guileless,3.045,907.267
guillotine,5.525,1007.45
guilt,8.52,607.853
guiltiness,1.099,930.967
guiltless,4.025,780.129
guilty,9.435,584.206
Guinea,7.492,803.655
Guinness,7.108,846.258
guise,7.038,665.167
guises,4.92,737.0
guitar,10.118,644.452
guitarist,8.038,743.0
guitars,8.459,666.419
gulch,5.024,716.765
gulf,8.771,723.25
gulf's,3.367,786.333
gull,5.638,696.833
gulled,1.792,666.062
gullet,4.127,811.3
gullibility,5.03,961.875
gullible,6.973,749.345
gullies,4.575,921.292
gulling,1.609,625.143
Gulliver's,5.094,819.0
gully,5.371,863.667
gulp,6.521,675.656
gulped,5.62,676.407
gulps,4.779,767.69
gum,7.866,626.065
gumbo,5.886,835.194
gumdrop,3.219,860.286
gumming,3.738,999.562
gummy,4.86,794.346
gumption,4.779,843.615
gums,6.248,659.103
gumshoe,4.344,947.25
gun,10.764,578.406
gunbarrel,2.996,818.435
gunboat,5.835,787.25
gunfighter,4.585,768.821
gunfights,3.989,791.939
gunfire,6.382,663.758
gunflint,1.792,976.545
gunk,6.047,796.5
gunman,6.098,706.643
gunmen,6.227,770.379
gunmetal,3.045,1093.722
gunner,6.385,872.88
gunners,5.537,657.19
gunnery,5.198,875.467
gunning,5.389,855.72
gunny,3.664,755.857
gunnysack,2.485,836.053
gunplay,3.466,837.633
gunpoint,5.787,805.065
gunpowder,6.31,846.469
gunroom,2.197,778.5
gunrunner,2.944,964.571
guns,10.086,568.706
gun's,5.273,642.912
gunshot,6.165,629.281
gunslinger,6.342,981.967
gunsmith,5.781,829.241
Gunther,6.489,864.0
gunwale,2.944,951.6
guppy,4.466,1056.857
gurgle,4.625,809.621
guru,8.862,900.591
Gus,8.508,804.407
gush,6.094,755.5
gushed,5.22,817.586
gusher,4.248,724.375
gushy,4.159,757.032
gussets,3.611,864.429
gust,5.697,704.207
gustatory,2.773,1092.875
gusto,6.542,787.263
gusts,5.209,714.583
gusty,4.06,712.938
gut,8.223,679.677
Guthrie,6.891,957.4
Guthrie's,3.526,1064.5
gutless,5.762,833.815
guts,8.221,616.848
gutsy,5.298,772.607
gutted,6.075,833.6
gutter,6.886,783.828
guttered,1.946,804.038
gutters,5.257,716.5
guttersnipe,2.833,1325.857
guttural,4.796,786.625
guy,11.34,587.706
Guyana,6.194,919.476
guys,10.981,608.818
guy's,8.037,663.857
guzzle,4.007,835.481
guzzled,2.996,728.0
guzzler,4.543,748.952
Gwen,6.721,732.8
gym,8.174,678.906
gymnasium,5.529,838.962
gymnast,4.977,787.214
gymnastic,4.533,733.97
gymnastics,6.452,731.242
gymnasts,4.466,967.75
gyms,5.663,683.758
gynecological,4.344,984.0
gynecologist,5.38,970.8
gynecologists,4.511,1079.296
gyp,2.89,1013.0
gypsies,7.881,689.273
gypsum,4.927,737.5
gypsy,7.588,813.906
gyrate,4.174,984.538
gyration,3.296,1091.7
gyrations,4.956,1125.909
gyro,6.131,719.852
gyros,4.92,731.038
gyroscope,5.03,1008.0
gyroscopes,3.807,902.368
haberdasheries,0.0,1252.923
haberdashery,3.434,1351.125
habilitate,0.0,988.133
habit,8.776,636.562
habitable,5.434,906.5
habitants,4.19,810.871
habitat,7.662,710.382
habitation,5.226,854.848
habits,8.385,623.647
habitual,6.344,746.5
habituate,2.485,826.517
hacienda,5.979,888.133
hack,9.193,671.484
hacked,7.727,607.9
hackers,8.103,731.781
hacking,8.231,697.829
hackles,4.89,679.917
hackney,5.46,765.812
hacksaw,5.756,840.52
hackwork,1.946,964.176
had,13.532,645.212
haddock,5.215,814.312
Hades,6.507,788.789
hadn't,9.6,724.367
hag,8.301,696.467
haggard,6.225,683.393
haggardly,0.0,891.455
haggle,6.006,680.96
haggling,5.916,853.667
haha,6.881,774.4
haiku,6.354,766.565
hail,8.079,652.688
hailed,6.38,677.656
hails,5.481,639.321
hailstone,2.639,938.69
hailstorm,3.989,721.833
hair,10.66,530.848
hairbreadth,1.946,936.25
hairbrush,6.213,659.394
haircloth,0.0,870.656
haircut,6.913,647.788
haircuts,5.318,677.938
hairdo,5.333,853.643
hairdos,4.263,800.208
hairdresser,5.088,783.75
hairier,3.555,1020.273
hairless,7.468,771.188
hairline,5.704,720.656
hairnet,3.219,726.517
hairpiece,4.605,757.133
hairpin,4.82,818.387
hairs,7.625,586.194
hairspring,0.0,1041.5
hairstyle,5.407,687.355
hairstylist,3.178,832.636
hairy,7.904,611.788
Haiti,7.806,764.812
Haitian,6.849,921.964
Hal,8.562,661.15
hale,7.54,643.4
Hale's,3.829,748.643
half,11.183,548.406
halfback,4.094,667.938
halfbacks,1.609,701.645
halfhearted,2.773,819.636
halfpence,0.0,825.52
halfpenny,3.611,890.154
halftime,5.844,620.312
halftone,5.226,883.444
halfway,8.166,608.235
halfways,1.609,737.971
halibut,6.238,779.182
halitosis,3.97,920.0
hall,10.418,597.909
hallelujah,5.765,893.692
hallelujahs,0.0,1042.667
hallmark,7.089,664.562
hallmarks,5.293,649.636
hallow,4.22,679.562
hallowed,6.698,807.968
Halloween,7.51,621.364
halls,7.812,632.147
hall's,5.533,725.697
hallucinate,4.691,913.394
hallucinating,5.846,948.188
hallucination,6.415,767.531
hallucinations,7.097,853.935
hallucinogenic,5.878,1194.038
hallway,7.696,741.781
hallways,5.846,655.758
halo,6.841,747.194
halogens,4.159,812.241
halos,4.595,753.8
Hal's,4.97,704.207
halt,8.301,601.594
halted,7.09,642.484
halter,6.094,698.29
halting,6.217,762.0
haltingly,3.85,874.0
halts,6.047,734.586
halve,5.371,845.5
halves,7.01,735.471
ham,8.821,632.424
hamburger,7.139,661.629
hamburgers,6.342,753.156
Hamilton,8.967,757.706
Hamiltonian,4.663,1248.167
Hamiltonians,3.135,1069.444
Hamilton's,4.984,805.206
hamlet,7.169,675.818
hammer,8.812,618.0
hammered,6.723,710.806
hammerless,2.708,1049.31
hammock,5.118,699.606
hamper,6.14,720.25
hampered,6.254,814.069
hampers,4.043,806.242
Hampshire,8.439,785.714
hams,7.069,593.467
hamster,6.828,747.909
hamstring,5.541,802.969
Hancock,7.058,772.154
hand,11.735,598.394
handbag,5.328,623.794
handball,5.069,664.242
handbarrow,0.0,952.842
handbill,2.565,745.786
handbook,8.782,614.588
handbooks,6.082,664.032
handbrake,3.664,842.645
handcart,3.689,899.677
handclap,2.197,950.7
handclasp,1.386,1017.32
handcuff,4.779,673.424
handcuffs,6.431,777.618
handed,8.841,672.061
handful,8.311,718.281
handfuls,4.97,685.0
handgun,7.756,803.812
handguns,7.614,748.059
handhold,3.497,744.029
handicap,7.731,694.219
handicapped,7.605,646.759
handicaps,5.841,661.656
handicraft,3.951,805.037
handicrafts,4.357,914.929
handier,3.714,916.36
handiest,2.708,815.433
handing,7.378,756.515
handiwork,5.403,984.0
handkerchief,5.521,818.357
handkerchiefs,4.29,929.5
handle,10.747,593.727
handlebar,5.447,885.862
handlebars,5.914,813.0
handled,9.145,638.656
handler,8.571,717.647
handlers,7.41,632.516
handles,9.023,715.241
handless,2.944,693.25
handling,10.075,680.118
handloom,0.693,876.611
handmade,6.332,746.971
handmaid,2.773,851.185
handmaiden,3.219,906.32
handout,6.172,623.656
handpick,2.303,784.968
handrail,4.111,892.269
hands,10.968,549.242
handsaw,2.944,798.433
handshake,6.861,673.559
handsome,7.838,633.774
handsomely,5.485,1019.1
handsomer,3.045,877.0
handsomest,3.784,872.905
handstand,3.466,828.303
handstands,2.303,915.419
handwriting,7.054,811.909
handy,9.18,584.375
handyman,5.412,794.844
handymen,3.135,802.467
hang,9.787,602.581
hangar,6.515,703.071
hangars,4.868,730.385
hanged,6.671,688.212
hanger,6.868,648.903
hangers,5.999,690.188
hanging,9.288,609.5
hangman,5.412,765.812
hangman's,4.043,814.516
hangnail,3.989,845.355
hangout,5.964,684.062
hangouts,4.29,689.441
hangover,6.446,616.545
hangovers,4.828,733.742
hangs,8.736,632.419
hangup,6.495,820.581
Hank,8.1,654.719
hankered,0.693,881.13
hankering,5.17,772.593
hanky,5.147,847.077
Hannah,7.436,718.156
Hannibal,6.096,795.645
Hanover,7.393,834.792
Hanukkah,3.091,815.531
haphazard,5.697,841.9
haphazardly,4.927,952.458
hapless,6.532,873.952
happen,11.099,638.758
happened,10.946,605.571
happening,9.873,717.029
happenings,6.977,797.121
happens,10.775,610.531
happenstance,4.7,953.0
happier,8.093,643.156
happiest,6.463,717.529
happily,8.807,668.097
happiness,9.069,620.062
happy,11.169,536.273
harangue,4.92,649.857
harangued,2.89,719.727
haranguing,4.654,778.143
harass,7.882,744.724
harassed,7.01,651.065
harassing,7.828,759.781
harbinger,6.342,1007.214
harbor,8.294,665.667
harbored,4.898,828.914
harboring,5.056,855.0
harbors,5.384,666.968
harbor's,2.833,745.968
hard,12.08,582.188
hardboard,2.833,809.069
hardboiled,4.5,944.464
hardbound,5.727,886.793
hardcover,8.962,744.455
harden,6.526,719.219
hardened,7.03,733.387
harder,9.788,647.688
hardest,8.001,650.382
hardheaded,3.135,813.438
hardly,9.977,641.406
hardness,7.221,600.438
hard's,2.565,724.381
hardscrabble,2.079,1123.3
hardshell,5.124,716.706
hardship,6.862,874.706
hardships,6.148,680.032
hardtack,3.178,844.238
hardtop,4.927,773.75
hardware,11.241,681.879
hardwood,6.751,661.438
hardwoods,5.112,929.194
hardworking,5.778,735.242
hardy,8.081,652.581
hare,7.574,712.308
harebrained,3.258,1003.8
harelip,3.332,822.1
harelips,1.386,1029.636
harem,6.282,767.875
hark,6.479,750.955
Harlem,6.708,679.697
Harlem's,2.303,697.094
harlequin,6.519,860.826
Harley's,4.771,781.794
harlot,5.1,716.952
harm,9.424,593.273
harmed,7.118,633.062
harmful,8.432,635.406
harmless,7.956,627.471
harmlessly,4.942,692.125
harmonic,7.372,769.697
harmonica,6.507,848.969
harmonies,6.38,772.091
harmonious,6.028,884.355
harmoniously,4.522,958.241
harmonization,4.407,864.556
harmonize,4.673,719.594
harmony,8.41,604.875
harmony's,2.398,732.091
harness,7.962,715.857
harnessed,4.942,740.758
harnesses,6.133,854.741
harnessing,6.213,785.839
harp,7.419,631.061
harper,8.327,689.966
harpers,5.645,814.0
Harper's,5.981,821.03
harping,5.846,681.607
harpist,4.394,879.5
harpoon,7.054,709.036
harpsichord,6.553,1026.133
harpsichordist,3.091,1193.286
harpy,4.419,742.182
harrassment,6.791,810.636
harried,4.754,725.158
Harriet,6.361,686.893
Harriet's,2.944,790.031
harrow,5.209,655.65
harrowed,1.946,733.286
harrowing,5.407,739.905
harrows,4.443,828.353
harry,9.408,753.548
Harry's,5.911,614.324
harsh,8.499,625.455
harshened,0.0,865.824
harsher,6.004,786.0
harshly,6.56,660.03
harshness,5.278,710.424
Hartford,7.901,790.9
Harvard,9.034,674.571
Harvard's,5.513,772.788
harvest,7.882,622.912
harvested,6.129,649.121
harvester,5.938,906.172
harvesting,6.394,763.091
harvests,4.898,805.939
has,13.978,639.471
hash,8.196,686.333
hashish,5.568,1082.941
hasn't,10.001,649.219
hassle,8.275,666.818
hassock,0.0,748.889
hast,6.641,720.217
haste,6.654,588.382
hasten,6.277,790.966
hastened,4.635,699.839
hastening,3.738,793.969
hastily,6.581,726.094
Hastings,7.363,849.643
hasty,6.911,660.935
hat,9.371,577.061
hatband,2.996,851.286
hatch,7.867,611.719
hatchback,5.666,691.742
hatched,6.031,694.438
hatchery,4.779,760.857
hatchet,6.227,829.182
hatching,5.476,657.394
hatchway,3.466,799.214
hate,10.695,524.324
hated,8.681,659.588
hateful,7.258,685.273
hates,8.235,589.483
hath,7.643,809.833
hating,7.521,794.0
hatless,2.079,905.16
hatpin,1.099,999.947
hatred,8.78,695.531
hats,7.847,630.588
hatter,6.639,862.062
hatters,4.431,853.357
haughtily,3.497,834.923
haughtiness,3.219,1040.481
haughty,5.529,724.13
haul,7.567,707.355
hauled,6.688,709.062
hauling,6.524,764.258
hauls,5.069,804.774
haunch,2.773,719.375
haunches,5.328,863.955
haunt,6.861,637.303
haunted,7.563,640.212
haunting,7.867,659.618
haunts,5.694,696.483
Havana,6.474,740.677
have,14.915,592.879
haven,8.605,823.2
havens,6.109,803.143
haven't,11.392,799.6
having,12.026,664.367
havoc,7.349,793.407
haw,6.323,722.105
Hawaii,9.181,720.29
Hawaiian,7.953,759.774
hawing,4.007,1230.8
hawk,8.188,577.235
hawked,3.871,645.067
hawker,4.949,765.714
hawkers,4.331,822.04
hawks,7.168,621.606
hay,9.455,631.719
Haydn,6.174,1173.0
Haydn's,4.394,1051.2
Hayes,8.778,693.806
hayfork,1.792,978.045
haystack,5.263,822.71
haystacks,3.738,753.0
haywire,5.501,783.935
hazard,7.971,591.387
hazardous,7.636,770.645
hazards,7.552,681.97
haze,6.843,569.0
hazel,7.253,650.032
hazelnuts,4.078,806.088
hazes,2.197,676.5
hazy,6.6,640.367
he,13.98,601.156
head,11.6,523.882
headache,7.884,662.03
headaches,7.785,662.219
headband,5.037,630.886
headboard,5.303,722.765
headcheese,3.296,948.423
headdress,4.344,965.893
headed,9.067,656.879
header,9.997,679.719
headfirst,4.234,818.882
headgear,5.22,825.281
headhunter,5.333,771.121
heading,9.072,617.629
headings,7.202,679.188
headlamp,4.277,905.5
headland,5.513,971.786
headlands,3.689,909.9
headless,7.419,787.059
headlight,6.312,663.03
headlights,6.964,673.909
headline,7.592,649.0
headlines,7.385,763.212
headlining,4.663,921.581
headlong,5.537,809.533
headman,3.761,681.0
headmaster,5.73,703.091
headmistress,3.912,985.0
headphones,7.162,791.706
headpiece,4.673,765.559
headquarter,5.069,750.941
headquarters,8.978,777.382
headrest,3.555,808.038
headroom,6.29,827.552
heads,9.792,561.312
headset,6.829,689.257
headstand,2.197,698.235
headstands,2.303,809.333
headstone,5.649,731.848
headstones,3.892,807.303
headstrong,4.615,732.242
headwaters,4.625,917.964
headway,5.849,742.774
headwind,4.344,831.034
heady,5.673,719.571
heal,8.371,639.452
healed,7.535,644.824
healer,8.042,559.909
healing,9.102,620.839
health,11.018,551.485
healthful,4.868,733.065
healthier,7.127,731.037
healthiest,5.159,856.25
healthily,3.638,856.28
healthy,9.499,592.812
heap,8.37,649.156
heaped,5.513,764.036
heaps,6.784,689.969
hear,11.411,581.065
heard,11.804,595.727
hearer,4.654,749.591
hearers,4.248,793.667
hearing,10.268,661.824
hearings,7.949,676.344
hearken,4.19,910.133
hears,7.824,608.125
hearsay,6.86,789.778
hearse,5.075,805.217
heart,10.732,575.406
heartache,5.489,774.067
heartbeat,7.231,653.032
heartbreak,6.045,697.6
heartbreaking,5.226,839.818
heartbroken,5.165,826.8
